date,hour_utc,temp_c,dwpt_c,rhum_pct,prcp_mm,snow_mm,wdir_deg,wspd_kmh,wpgt_kmh,pres_hpa,tsun_min,coco
2023-08-20,08,27.1,8.5,31,0.0,,90,5.4,,1018.1,,1
2023-08-20,09,29.5,8.5,27,0.0,,160,7.6,,1017.7,,1
2023-08-20,10,31.4,9.6,26,0.0,,170,5.4,,1017.1,,1
2023-08-20,11,33.7,9.0,22,0.0,,190,9.4,,1016.4,,1
2023-08-20,12,35.7,9.3,20,0.0,,240,9.4,,1015.4,,1
2023-08-20,13,37.3,8.2,17,0.0,,180,5.4,,1014.6,,1
2023-08-20,14,37.9,5.8,14,0.0,,260,11.2,,1014.0,,1
2023-08-20,15,38.6,5.3,13,0.0,,300,9.4,,1013.2,,1
2023-08-20,16,38.8,4.3,12,0.0,,180,11.2,,1012.9,,1
2023-08-20,17,39.0,4.4,12,0.0,,240,7.6,,1012.5,,1
2023-08-20,18,38.4,4.0,12,0.0,,190,9.4,,1012.7,,1
2023-08-20,19,36.2,3.4,13,0.0,,200,11.2,,1013.7,,1
2023-08-20,20,34.4,5.8,17,0.0,,240,7.6,,1014.4,,1
2023-08-20,21,30.6,5.8,21,0.0,,230,1.8,,1015.9,,1
2023-08-20,22,28.5,5.4,23,0.0,,360,5.4,,1016.6,,1
2023-08-20,23,27.0,5.3,25,0.0,,0,0.0,,1017.0,,1
2023-08-21,00,26.2,5.7,27,0.0,,110,3.6,,1018.1,,1
2023-08-21,01,25.8,7.9,32,0.0,,100,7.6,,1018.0,,1
2023-08-21,02,24.6,7.7,34,0.0,,20,3.6,,1018.5,,1
2023-08-21,03,23.6,6.8,34,0.0,,350,11.2,,1019.0,,1
2023-08-21,04,23.8,7.4,35,0.0,,340,11.2,,1018.9,,1
2023-08-21,05,22.3,6.9,37,0.0,,10,7.6,,1019.5,,1
2023-08-21,06,21.9,7.7,40,0.0,0,350,3.6,,1019.9,,1
2023-08-21,07,24.7,8.6,36,0.0,,360,3.6,,1019.4,,1
2023-08-21,08,27.4,9.3,32,0.0,,310,3.6,,1018.6,,1
2023-08-21,09,32.2,10.3,26,0.0,,70,5.4,,1017.3,,1
2023-08-21,10,34.2,13.1,28,0.0,,90,9.4,,1016.6,,1
2023-08-21,11,36.1,13.6,26,0.0,,180,7.6,,1015.8,,1
2023-08-21,12,37.5,13.5,24,0.0,,160,7.6,,1014.8,,1
2023-08-21,13,38.8,12.6,21,0.0,,140,3.6,,1013.8,,1
2023-08-21,14,39.9,11.1,18,0.0,,140,9.4,,1013.0,,1
2023-08-21,15,40.2,11.4,18,0.0,,170,13.0,,1012.3,,1
2023-08-21,16,40.5,10.7,17,0.0,,200,7.6,,1011.6,,1
2023-08-21,17,40.2,10.5,17,0.0,,260,7.6,,1011.3,,2
2023-08-21,18,39.8,10.2,17,0.0,,260,9.4,,1011.3,,2
2023-08-21,19,38.0,8.7,17,0.0,,200,11.2,,1011.9,,2
2023-08-21,20,36.3,8.2,18,0.0,,200,7.6,,1012.8,,2
2023-08-21,21,33.7,9.0,22,0.0,,140,11.2,,1014.1,,2
2023-08-21,22,31.5,7.9,23,0.0,,100,5.4,,1015.1,,2
2023-08-21,23,31.4,5.0,19,0.0,,140,14.8,,1015.5,,2
2023-08-22,00,29.7,4.3,20,0.0,,130,7.6,,1016.0,,2
2023-08-22,01,28.4,4.6,22,0.0,,330,11.2,,1016.5,,1
2023-08-22,02,27.0,5.3,25,0.0,,310,7.6,,1016.9,,1
2023-08-22,03,25.3,6.0,29,0.0,,360,7.6,,1017.3,,1
2023-08-22,04,23.7,6.9,34,0.0,,30,5.4,,1017.8,,1
2023-08-22,05,23.3,7.4,36,0.0,,350,7.6,,1018.1,,1
2023-08-22,06,22.6,7.6,38,0.0,0,350,11.2,,1018.3,,1
2023-08-22,07,24.1,8.1,36,0.0,,340,9.4,,1018.6,,1
2023-08-22,08,27.5,7.9,29,0.0,,340,3.6,,1017.7,,1
2023-08-22,09,31.2,8.2,24,0.0,,360,5.4,,1016.9,,1
2023-08-22,10,34.3,8.1,20,0.0,,120,7.6,,1015.7,,1
2023-08-22,11,35.8,7.0,17,0.0,,160,9.4,,1015.1,,1
2023-08-22,12,37.1,6.2,15,0.0,,150,7.6,,1014.1,,1
2023-08-22,13,38.6,8.3,16,0.0,,170,7.6,,1013.0,,1
2023-08-22,14,39.3,8.9,16,0.0,,170,14.8,,1012.1,,1
2023-08-22,15,39.8,8.3,15,0.0,,220,14.8,,1011.1,,1
2023-08-22,16,40.0,8.5,15,0.0,,140,14.8,,1010.8,,1
2023-08-22,17,39.9,7.4,14,0.0,,160,14.8,,1010.3,,1
2023-08-22,18,39.0,7.7,15,0.0,,170,7.6,,1010.3,,1
2023-08-22,19,37.4,9.1,18,0.0,,180,13.0,,1010.6,,1
2023-08-22,20,35.8,9.4,20,0.0,,190,11.2,,1011.7,,1
2023-08-22,21,33.6,9.6,23,0.0,,150,13.0,,1013.2,,1
2023-08-22,22,32.1,9.6,25,0.0,,130,13.0,,1013.9,,1
2023-08-22,23,30.8,9.6,27,0.0,,130,14.8,,1014.5,,1
2023-08-23,00,30.2,9.7,28,0.0,,130,14.8,,1014.8,,1
2023-08-23,01,28.3,9.1,30,0.0,,90,5.4,,1015.4,,1
2023-08-23,02,26.9,9.3,33,0.0,,360,3.6,,1015.7,,1
2023-08-23,03,25.6,9.4,36,0.0,,350,7.6,,1016.2,,1
2023-08-23,04,24.1,8.9,38,0.0,,340,5.4,,1016.3,,1
2023-08-23,05,22.9,9.0,41,0.0,,350,7.6,,1016.8,,1
2023-08-23,06,22.3,9.1,43,0.0,0,340,3.6,,1017.2,,1
2023-08-23,07,24.4,9.2,38,0.0,,350,7.6,,1016.9,,1
2023-08-23,08,27.6,9.9,33,0.0,,350,7.6,,1016.1,,1
2023-08-23,09,31.7,9.9,26,0.0,,20,3.6,,1015.1,,1
2023-08-23,10,34.3,8.8,21,0.0,,160,9.4,,1014.1,,1
2023-08-23,11,35.8,7.8,18,0.0,,190,9.4,,1013.4,,1
2023-08-23,12,36.8,7.8,17,0.0,,170,13.0,,1012.5,,1
2023-08-23,13,37.8,8.6,17,0.0,,270,7.6,,1011.5,,1
2023-08-23,14,38.8,7.5,15,0.0,,140,18.4,,1010.7,,1
2023-08-23,15,39.5,8.1,15,0.0,,140,16.6,,1010.0,,1
2023-08-23,16,39.0,7.7,15,0.0,,170,22.3,,1009.6,,1
2023-08-23,17,39.0,7.7,15,0.0,,170,20.5,,1009.4,,1
2023-08-23,18,37.8,7.7,16,0.0,,160,16.6,,1009.5,,1
2023-08-23,19,36.1,6.3,16,0.0,,190,13.0,,1010.1,,1
2023-08-23,20,34.3,6.6,18,0.0,,190,11.2,,1011.2,,1
2023-08-23,21,31.3,6.4,21,0.0,,130,3.6,,1012.5,,1
2023-08-23,22,29.6,6.3,23,0.0,,110,7.6,,1013.2,,1
2023-08-23,23,28.7,6.1,24,0.0,,90,5.4,,1013.5,,1
2023-08-24,00,26.8,5.1,25,0.0,,80,3.6,,1014.0,,1
2023-08-24,01,24.9,7.1,32,0.0,,350,7.6,,1014.4,,1
2023-08-24,02,24.0,7.2,34,0.0,,340,7.6,,1017.0,,1
2023-08-24,03,23.7,7.3,35,0.0,,330,9.4,,1014.5,,1
2023-08-24,04,22.8,6.9,36,0.0,,340,7.6,,1014.7,,1
2023-08-24,05,22.2,7.2,38,0.0,,310,11.2,,1015.1,,1
2023-08-24,06,21.7,7.9,41,0.0,0,350,5.4,,1015.8,,1
2023-08-24,07,24.3,9.1,38,0.0,,0,0.0,,1015.2,,1
2023-08-24,08,27.8,9.6,32,0.0,,10,5.4,,1014.3,,1
2023-08-24,09,31.0,8.7,25,0.0,,40,3.6,,1013.5,,1
2023-08-24,10,33.6,9.6,23,0.0,,180,7.6,,1012.7,,1
2023-08-24,11,35.3,8.9,20,0.0,,160,13.0,,1012.0,,1
2023-08-24,12,37.0,7.9,17,0.0,,180,11.2,,1011.0,,1
2023-08-24,13,39.0,5.6,13,0.0,,220,13.0,,1016.0,,1
2023-08-24,14,40.0,6.4,13,0.0,,280,6.0,,1015.0,,1
2023-08-24,15,40.0,5.2,12,0.0,,240,6.0,,1015.0,,1
2023-08-24,16,40.0,4.0,11,0.0,,250,14.8,,1015.0,,1
2023-08-24,17,40.0,5.2,12,0.0,,220,11.2,,1015.0,,1
2023-08-24,18,38.5,5.2,13,0.0,,200,16.6,,1008.2,,1
2023-08-24,19,37.0,5.1,14,0.0,,220,16.6,,1015.0,,1
2023-08-24,20,36.0,6.2,16,0.0,,240,9.4,,1015.0,,1
2023-08-24,21,34.1,8.7,21,0.0,,250,14.8,,1010.2,,1
2023-08-24,22,33.0,7.8,21,0.0,,250,9.4,,1016.0,,1
2023-08-24,23,33.0,7.1,20,0.0,,280,11.2,,1016.0,,1
2023-08-25,00,29.2,7.2,25,0.0,,340,1.8,,1012.0,,1
2023-08-25,01,28.0,7.8,28,0.0,,319,3.6,,1016.0,,1
2023-08-25,02,27.0,5.3,25,0.0,,0,0.0,,1016.0,,1
2023-08-25,03,24.4,6.6,32,0.0,,120,1.8,,1013.2,,1
2023-08-25,04,24.0,7.2,34,0.0,,50,5.4,,1016.0,,1
2023-08-25,05,23.0,7.1,36,0.0,,0,0.0,,1016.0,,1
2023-08-25,06,21.0,7.2,41,0.0,0,10,3.6,,1014.6,,1
2023-08-25,07,24.0,7.2,34,0.0,,332,1.8,,1017.0,,1
2023-08-25,08,28.0,7.3,27,0.0,,100,1.8,,1017.0,,1
2023-08-25,09,30.9,6.7,22,0.0,,130,7.6,,1012.7,,1
2023-08-25,10,33.0,6.3,19,0.0,,140,9.4,,1017.0,,1
2023-08-25,11,35.0,5.4,16,0.0,,210,18.4,,1016.0,,1
2023-08-25,12,36.2,4.5,14,0.0,,230,18.0,,1010.4,,1
2023-08-25,13,37.6,4.5,13,0.0,,220,20.5,,1009.4,,2
2023-08-25,14,38.1,4.9,13,0.0,,220,22.3,,1008.3,,2
2023-08-25,15,38.5,5.2,13,0.0,,230,24.1,,1007.7,,2
2023-08-25,16,38.0,4.8,13,0.0,,230,29.5,,1007.2,,1
2023-08-25,17,37.5,6.5,15,0.0,,250,27.7,,1007.3,,2
2023-08-25,18,36.2,5.5,15,0.0,,230,33.5,,1007.8,,2
2023-08-25,19,34.9,5.4,16,0.0,,240,27.7,,1008.6,,2
2023-08-25,20,33.6,5.2,17,0.0,,270,16.6,,1009.5,,2
2023-08-25,21,33.1,4.8,17,0.0,,260,18.4,,1009.8,,2
2023-08-25,22,31.8,5.3,19,0.0,,270,11.2,,1009.9,,2
2023-08-25,23,30.0,5.3,21,0.0,,20,3.6,,1010.1,,2
2023-08-26,00,28.9,6.3,24,0.0,,190,7.6,,1010.4,,2
2023-08-26,01,29.8,6.4,23,0.0,,240,13.0,,1010.2,,2
2023-08-26,02,27.0,5.9,26,0.0,,10,3.6,,1010.5,,2
2023-08-26,03,27.6,6.9,27,0.0,,350,9.4,,1010.2,,2
2023-08-26,04,26.5,7.0,29,0.0,,130,9.4,,1010.1,,2
2023-08-26,05,25.4,7.0,31,0.0,,0,0.0,,1010.8,,3
2023-08-26,06,26.0,7.1,30,0.0,0,160,14.8,,1009.8,,3
2023-08-26,07,26.2,6.8,29,0.0,,180,11.2,,1010.1,,3
2023-08-26,08,26.8,8.7,32,0.0,,240,16.6,,1010.1,,3
2023-08-26,09,26.8,7.8,30,0.0,,200,18.4,,1010.8,,3
2023-08-26,10,27.2,8.1,30,0.0,,200,16.6,,1010.7,,3
2023-08-26,11,28.7,6.7,25,0.0,,220,13.0,,1009.6,,3
2023-08-26,12,29.5,6.8,24,0.0,,210,27.7,,1009.2,,3
2023-08-26,13,30.9,8.0,24,0.0,,200,31.7,,1007.8,,3
2023-08-26,14,32.2,5.7,19,0.0,,230,40.7,,1006.7,,2
2023-08-26,15,32.0,4.7,18,0.0,,210,46.4,,1005.9,,2
2023-08-26,16,32.3,3.3,16,0.0,,210,44.6,,1005.3,,2
2023-08-26,17,31.6,1.8,15,0.0,,210,46.4,,1004.8,,2
2023-08-26,18,30.9,2.2,16,0.0,,230,33.5,,1004.9,,2
2023-08-26,19,29.2,1.6,17,0.0,,230,35.3,,1005.3,,2
2023-08-26,20,26.7,5.0,25,0.0,,290,24.1,,1006.9,,2
2023-08-26,21,24.8,5.1,28,0.0,,290,24.1,,1008.0,,2
2023-08-26,22,23.4,4.4,29,0.0,,300,13.0,,1009.1,,2
2023-08-26,23,22.5,3.1,28,0.0,,260,13.0,,1009.4,,2
2023-08-27,00,21.9,4.5,32,0.0,,290,13.0,,1009.2,,2
2023-08-27,01,20.1,6.8,42,0.0,,10,13.0,,1009.6,,2
2023-08-27,02,18.8,9.0,53,0.0,,10,22.3,,1010.6,,2
2023-08-27,03,18.2,8.5,53,0.0,,10,22.3,,1011.7,,2
2023-08-27,04,17.7,8.0,53,0.0,,10,20.5,,1012.0,,2
2023-08-27,05,17.0,6.8,51,0.0,,360,27.7,,1012.8,,2
2023-08-27,06,16.0,6.1,52,0.0,0,360,20.5,,1014.1,,2
2023-08-27,07,16.7,6.2,50,0.0,,350,31.7,,1015.0,,2
2023-08-27,08,17.9,6.1,46,0.0,,360,33.5,,1015.4,,2
2023-08-27,09,18.8,6.3,44,0.0,,360,33.5,,1015.8,,2
2023-08-27,10,20.3,5.1,37,0.0,,350,42.5,,1015.6,,2
2023-08-27,11,20.6,5.4,37,0.0,,360,27.7,,1016.6,,2
2023-08-27,12,22.1,5.5,34,0.0,,360,29.5,,1016.2,,2
2023-08-27,13,24.3,4.1,27,0.0,,350,35.3,,1016.0,,2
2023-08-27,14,25.0,3.6,25,0.0,,360,29.5,,1015.6,,2
2023-08-27,15,23.1,3.1,27,0.0,,340,25.9,,1016.4,,2
2023-08-27,16,25.6,2.9,23,0.0,,340,25.9,,1015.6,,2
2023-08-27,17,24.6,2.7,24,0.0,,350,20.5,,1016.3,,2
2023-08-27,18,23.9,2.1,24,0.0,,360,14.8,,1016.9,,2
2023-08-27,19,22.3,2.4,27,0.0,,350,11.2,,1017.9,,2
2023-08-27,20,20.8,6.0,38,0.0,,10,18.4,,1018.9,,2
2023-08-27,21,20.0,6.0,40,0.0,,10,17.0,,1022.0,,2
2023-08-27,22,18.8,6.0,43,0.0,,10,20.5,,1020.3,,2
2023-08-27,23,17.9,6.7,48,0.0,,10,18.4,,1020.7,,2
2023-08-28,00,17.5,7.0,50,0.0,,10,18.4,,1020.7,,1
2023-08-28,01,17.1,6.3,49,0.0,,360,24.1,,1020.5,,1
2023-08-28,02,16.4,6.5,52,0.0,,10,18.4,,1020.5,,1
2023-08-28,03,15.7,6.7,55,0.0,,170,3.6,,1020.9,,1
2023-08-28,04,15.1,6.6,57,0.0,,0,0.0,,1020.7,,1
2023-08-28,05,13.9,6.7,62,0.0,,360,5.4,,1021.4,,1
2023-08-28,06,12.7,6.5,66,0.0,0,0,0.0,,1021.8,,1
2023-08-28,07,15.6,6.6,55,0.0,,0,0.0,,1021.3,,1
2023-08-28,08,17.9,6.4,47,0.0,,360,3.6,,1021.0,,1
2023-08-28,09,19.4,6.2,42,0.0,,320,7.6,,1020.4,,1
2023-08-28,10,21.6,6.7,38,0.0,,250,9.4,,1019.8,,1
2023-08-28,11,23.3,6.6,34,0.0,,250,7.6,,1018.7,,1
2023-08-28,12,24.7,6.9,32,0.0,,270,7.6,,1017.5,,1
2023-08-28,13,26.0,6.6,29,0.0,,220,13.0,,1016.5,,1
2023-08-28,14,27.0,6.4,27,0.0,,180,7.6,,1015.3,,2
2023-08-28,15,27.9,6.6,26,0.0,,280,7.6,,1014.7,,2
2023-08-28,16,28.5,6.0,24,0.0,,290,7.6,,1014.0,,1
2023-08-28,17,28.4,6.5,25,0.0,,70,7.6,,1013.7,,2
2023-08-28,18,27.9,4.2,22,0.0,,350,18.4,,1013.7,,2
2023-08-28,19,25.8,4.8,26,0.0,,360,9.4,,1014.2,,1
2023-08-28,20,25.4,6.6,30,0.0,,300,13.0,,1014.7,,1
2023-08-28,21,24.3,5.1,29,0.0,,310,14.8,,1015.2,,1
2023-08-28,22,22.1,5.9,35,0.0,,330,9.4,,1015.4,,1
2023-08-28,23,21.3,5.6,36,0.0,,340,13.0,,1015.6,,1
2023-08-29,00,21.1,7.0,40,0.0,,330,14.8,,1015.8,,1
2023-08-29,01,20.1,9.4,50,0.0,,30,7.6,,1016.2,,1
2023-08-29,02,18.4,9.5,56,0.0,,20,9.4,,1016.4,,1
2023-08-29,03,18.6,8.6,52,0.0,,10,9.4,,1016.4,,1
2023-08-29,04,18.4,8.6,53,0.0,,30,7.6,,1016.2,,1
2023-08-29,05,17.3,8.7,57,0.0,,10,5.4,,1016.2,,1
2023-08-29,06,17.6,9.0,57,0.0,0,360,14.8,,1016.1,,1
2023-08-29,07,19.4,9.0,51,0.0,,360,14.8,,1016.0,,2
2023-08-29,08,21.3,9.2,46,0.0,,20,9.4,,1015.6,,2
2023-08-29,09,22.6,9.4,43,0.0,,10,9.4,,1015.4,,2
2023-08-29,10,23.8,9.4,40,0.0,,20,13.0,,1015.0,,1
2023-08-29,11,24.6,8.9,37,0.0,,350,14.8,,1014.1,,2
2023-08-29,12,26.3,7.8,31,0.0,,350,13.0,,1012.8,,2
2023-08-29,13,27.0,6.9,28,0.0,,20,11.2,,1011.8,,2
2023-08-29,14,27.6,6.4,26,0.0,,290,9.4,,1011.2,,2
2023-08-29,15,27.6,6.9,27,0.0,,350,18.4,,1010.6,,2
2023-08-29,16,28.0,6.7,26,0.0,,10,22.3,,1010.0,,2
2023-08-29,17,27.5,6.8,27,0.0,,10,20.5,,1010.0,,2
2023-08-29,18,26.0,7.1,30,0.0,,10,18.4,,1010.6,,2
2023-08-29,19,25.0,7.2,32,0.0,,10,18.4,,1014.0,,2
2023-08-29,20,24.0,7.2,34,0.0,,10,11.2,,1015.0,,2
2023-08-29,21,22.5,6.7,36,0.0,,40,9.4,,1012.2,,2
2023-08-29,22,21.6,7.1,39,0.0,,40,9.4,,1012.5,,2
2023-08-29,23,20.5,7.1,42,0.0,,60,7.6,,1012.7,,2
2023-08-30,00,19.5,6.2,42,0.0,,50,9.4,,1013.1,,2
2023-08-30,01,19.0,6.1,43,0.0,,30,3.6,,1015.0,,2
2023-08-30,02,17.4,5.7,46,0.0,,70,3.6,,1013.3,,2
2023-08-30,03,16.7,6.2,50,0.0,,350,7.6,,1013.4,,2
2023-08-30,04,16.2,6.0,51,0.0,,360,9.4,,1013.4,,1
2023-08-30,05,15.6,6.9,56,0.0,,340,5.4,,1013.5,,2
2023-08-30,06,14.7,6.5,58,0.0,0,350,1.8,,1014.1,,2
2023-08-30,07,15.5,7.3,58,0.0,,50,3.6,,1014.2,,2
2023-08-30,08,18.4,8.1,51,0.0,,10,3.6,,1013.9,,2
2023-08-30,09,21.8,8.7,43,0.0,,50,7.6,,1013.4,,2
2023-08-30,10,24.2,9.4,39,0.0,,60,7.6,,1012.8,,2
2023-08-30,11,25.3,8.7,35,0.0,,90,9.4,,1012.0,,2
2023-08-30,12,26.0,8.5,33,0.0,,290,13.0,,1011.4,,2
2023-08-30,13,27.7,7.0,27,0.0,,340,13.0,,1010.6,,2
2023-08-30,14,27.9,6.6,26,0.0,,280,7.6,,1010.0,,2
2023-08-30,15,29.1,5.2,22,0.0,,290,5.4,,1009.5,,2
2023-08-30,16,29.0,5.8,23,0.0,,350,9.4,,1009.3,,1
2023-08-30,17,29.1,5.2,22,0.0,,260,9.4,,1009.2,,2
2023-08-30,18,28.4,5.9,24,0.0,,20,3.6,,1009.5,,2
2023-08-30,19,25.3,5.5,28,0.0,,30,3.6,,1010.8,,2
2023-08-30,20,24.6,5.4,29,0.0,,360,13.0,,1011.6,,2
2023-08-30,21,23.6,5.0,30,0.0,,70,3.6,,1012.8,,2
2023-08-30,22,22.4,5.8,34,0.0,,50,3.6,,1013.4,,2
2023-08-30,23,20.4,5.2,37,0.0,,60,1.8,,1014.1,,2
2023-08-31,00,19.2,6.0,42,0.0,,60,3.6,,1014.7,,1
2023-08-31,01,18.9,5.4,41,0.0,,100,3.6,,1014.8,,1
2023-08-31,02,18.3,6.2,45,0.0,,0,0.0,,1015.1,,1
2023-08-31,03,16.9,6.4,50,0.0,,10,5.4,,1015.3,,1
2023-08-31,04,16.7,6.5,51,0.0,,350,13.0,,1015.8,,1
2023-08-31,05,15.9,6.3,53,0.0,,340,11.2,,1016.5,,1
2023-08-31,06,14.7,6.5,58,0.0,0,340,3.6,,1017.4,,1
2023-08-31,07,17.0,7.1,52,0.0,,0,0.0,,1017.4,,1
2023-08-31,08,19.9,7.6,45,0.0,,30,3.6,,1016.8,,1
2023-08-31,09,22.5,9.6,44,0.0,,300,3.6,,1016.6,,1
2023-08-31,10,24.9,11.5,43,0.0,,170,3.6,,1016.0,,1
2023-08-31,11,26.8,10.5,36,0.0,,230,5.4,,1015.0,,1
2023-08-31,12,28.6,9.3,30,0.0,,110,7.6,,1014.2,,1
2023-08-31,13,30.0,7.8,25,0.0,,240,11.2,,1017.0,,1
2023-08-31,14,31.1,7.5,23,0.0,,240,11.2,,1012.5,,1
2023-08-31,15,31.5,6.5,21,0.0,,250,11.2,,1012.0,,1
2023-08-31,16,31.8,6.1,20,0.0,,230,14.8,,1011.5,,2
2023-08-31,17,31.9,5.4,19,0.0,,250,11.2,,1011.3,,2
2023-08-31,18,31.5,5.1,19,0.0,,240,9.4,,1011.2,,2
2023-08-31,19,29.8,5.1,21,0.0,,220,7.6,,1011.6,,2
2023-08-31,20,27.4,4.4,23,0.0,,190,7.6,,1012.4,,2
2023-08-31,21,24.5,6.3,31,0.0,,150,3.6,,1013.5,,2
2023-08-31,22,23.5,6.3,33,0.0,,0,0.0,,1014.1,,1
2023-08-31,23,22.8,5.7,33,0.0,,140,7.6,,1014.4,,2
